REGION_ID	CHROM	START	STOP	NUM_LOCI	CONSTITUENT_SIZE	myobH3K27ac.bam	Input_MB.bam
1_Snai1_GM.nodup_peak_1648_lociStitched	chr9	14144570	14144656	1	87	0.0	12.9774
1_Snai1_GM.nodup_peak_756_lociStitched	chr17	24294462	24294548	1	87	16.9678	12.212
1_Snai1_GM.nodup_peak_641_lociStitched	chr15	47522881	47522967	1	87	2.4854	4.7042
1_Snai1_GM.nodup_peak_1792_lociStitched	chrX	129885257	129885343	1	87	0.0	11.911
1_Snai1_GM.nodup_peak_1266_lociStitched	chr5	19874897	19874983	1	87	0.0	5.1686
1_Snai1_GM.nodup_peak_1505_lociStitched	chr7	102843477	102843563	1	87	0.0	0.2494
1_Snai1_GM.nodup_peak_427_lociStitched	chr13	44975193	44975279	1	87	26.746	4.3086
1_Snai1_GM.nodup_peak_1368_lociStitched	chr6	15643739	15643825	1	87	0.0	11.3348
1_Snai1_GM.nodup_peak_410_lociStitched	chr13	12907612	12907698	1	87	0.0	0.5934
1_Snai1_GM.nodup_peak_606_lociStitched	chr14	115070052	115070138	1	87	0.0	5.8652
1_Snai1_GM.nodup_peak_1495_lociStitched	chr7	91378499	91378585	1	87	0.0	4.7386
1_Snai1_GM.nodup_peak_174_lociStitched	chr10	31806573	31806659	1	87	0.0	13.0376
1_Snai1_GM.nodup_peak_448_lociStitched	chr13	83255449	83255535	1	87	0.0	5.3234
1_Snai1_GM.nodup_peak_687_lociStitched	chr15	90219632	90219718	1	87	4.8074	5.7706
1_Snai1_GM.nodup_peak_1009_lociStitched	chr2	118092913	118092999	1	87	0.0	16.125
1_Snai1_GM.nodup_peak_961_lociStitched	chr2	73393272	73393358	1	87	5.375	9.933
1_Snai1_GM.nodup_peak_343_lociStitched	chr12	41936002	41936088	1	87	0.0	5.719
1_Snai1_GM.nodup_peak_522_lociStitched	chr14	47735939	47736025	1	87	22.704	9.03
1_Snai1_GM.nodup_peak_364_lociStitched	chr12	74130564	74130650	1	87	0.0	5.1944
1_Snai1_GM.nodup_peak_1570_lociStitched	chr8	81987060	81987146	1	87	0.0	6.7854
1_Snai1_GM.nodup_peak_865_lociStitched	chr18	78308499	78308585	1	87	0.0	7.138
1_Snai1_GM.nodup_peak_916_lociStitched	chr2	20722836	20722922	1	87	0.0	9.6922
1_Snai1_GM.nodup_peak_528_lociStitched	chr14	50816154	50816240	1	87	9.7868	7.267
1_Snai1_GM.nodup_peak_420_lociStitched	chr13	33096866	33096952	1	87	0.0	8.858
1_Snai1_GM.nodup_peak_233_lociStitched	chr10	126481571	126481657	1	87	0.0	8.6688
1_Snai1_GM.nodup_peak_873_lociStitched	chr18	85566636	85566722	1	87	16.598	3.7668
1_Snai1_GM.nodup_peak_1282_lociStitched	chr5	29357229	29357315	1	87	0.0	1.2728
1_Snai1_GM.nodup_peak_405_lociStitched	chr13	5547183	5547269	1	87	0.0	3.7324
1_Snai1_GM.nodup_peak_1452_lociStitched	chr7	12407987	12408073	1	87	0.0	4.4118
1_Snai1_GM.nodup_peak_750_lociStitched	chr17	14505143	14505229	1	87	0.0	6.6564
1_Snai1_GM.nodup_peak_50_lociStitched	chr1	40962214	40962300	1	87	0.0	3.4056
1_Snai1_GM.nodup_peak_1665_lociStitched	chr9	32863427	32863513	1	87	0.0	13.1064
1_Snai1_GM.nodup_peak_1262_lociStitched	chr5	18179273	18179359	1	87	0.0	4.4204
1_Snai1_GM.nodup_peak_59_lociStitched	chr1	60417226	60417312	1	87	0.0	9.3482
1_Snai1_GM.nodup_peak_845_lociStitched	chr18	58131659	58131745	1	87	0.0	6.9058
1_Snai1_GM.nodup_peak_1728_lociStitched	chr9	116572329	116572415	1	87	8.8236	3.5346
1_Snai1_GM.nodup_peak_889_lociStitched	chr19	28202200	28202286	1	87	10.6554	19.1092
1_Snai1_GM.nodup_peak_1437_lociStitched	chr6	119697579	119697665	1	87	0.0	12.1346
1_Snai1_GM.nodup_peak_1553_lociStitched	chr8	56311297	56311383	1	87	0.0	4.214
1_Snai1_GM.nodup_peak_1798_lociStitched	chrX	141317343	141317429	1	87	0.0	5.547
1_Snai1_GM.nodup_peak_1671_lociStitched	chr9	44205285	44205371	1	87	0.0	3.3368
1_Snai1_GM.nodup_peak_407_lociStitched	chr13	6845672	6845758	1	87	0.0	4.7386
1_Snai1_GM.nodup_peak_1122_lociStitched	chr3	100308206	100308292	1	87	0.903	6.0802
1_Snai1_GM.nodup_peak_1385_lociStitched	chr6	37504240	37504326	1	87	9.1934	11.954
1_Snai1_GM.nodup_peak_811_lociStitched	chr18	16336114	16336200	1	87	7.7228	6.9058
1_Snai1_GM.nodup_peak_1501_lociStitched	chr7	101127412	101127498	1	87	0.0	7.2068
1_Snai1_GM.nodup_peak_1308_lociStitched	chr5	71308533	71308619	1	87	6.192	5.1944
1_Snai1_GM.nodup_peak_1338_lociStitched	chr5	128394489	128394575	1	87	0.0	6.5446
1_Snai1_GM.nodup_peak_829_lociStitched	chr18	35177724	35177810	1	87	0.0	9.9846
1_Snai1_GM.nodup_peak_856_lociStitched	chr18	69593265	69593351	1	87	98.2292	9.1934
1_Snai1_GM.nodup_peak_642_lociStitched	chr15	49538308	49538394	1	87	0.0	1.2384
1_Snai1_GM.nodup_peak_1038_lociStitched	chr2	147604743	147604829	1	87	0.0	8.0152
1_Snai1_GM.nodup_peak_1088_lociStitched	chr3	36869392	36869478	1	87	0.0	3.8614
1_Snai1_GM.nodup_peak_1691_lociStitched	chr9	69960982	69961068	1	87	3.397	9.1762
1_Snai1_GM.nodup_peak_1302_lociStitched	chr5	63587617	63587703	1	87	0.0	13.545
1_Snai1_GM.nodup_peak_838_lociStitched	chr18	46126372	46126458	1	87	0.0	4.6698
1_Snai1_GM.nodup_peak_1700_lociStitched	chr9	86078757	86078843	1	87	0.0	5.332
1_Snai1_GM.nodup_peak_671_lociStitched	chr15	78153230	78153316	1	87	0.0	7.3272
1_Snai1_GM.nodup_peak_1571_lociStitched	chr8	82371891	82371977	1	87	0.0	3.2336
1_Snai1_GM.nodup_peak_311_lociStitched	chr11	106878260	106878346	1	87	0.0	8.901
1_Snai1_GM.nodup_peak_1381_lociStitched	chr6	35685690	35685776	1	87	0.0	9.8298
1_Snai1_GM.nodup_peak_1125_lociStitched	chr3	104236356	104236442	1	87	48.0138	15.2306
1_Snai1_GM.nodup_peak_1333_lociStitched	chr5	121869643	121869729	1	87	6.3296	5.6158
1_Snai1_GM.nodup_peak_1711_lociStitched	chr9	93845694	93845780	1	87	2.5456	1.0406
1_Snai1_GM.nodup_peak_554_lociStitched	chr14	68138321	68138407	1	87	4.3	11.3348
1_Snai1_GM.nodup_peak_1568_lociStitched	chr8	78217407	78217493	1	87	0.0	11.5326
1_Snai1_GM.nodup_peak_1040_lociStitched	chr2	148829527	148829613	1	87	0.0	3.741
1_Snai1_GM.nodup_peak_1166_lociStitched	chr3	156038493	156038579	1	87	0.0	1.1008
1_Snai1_GM.nodup_peak_347_lociStitched	chr12	52356453	52356539	1	87	0.0	11.954
1_Snai1_GM.nodup_peak_92_lociStitched	chr1	88155496	88155582	1	87	7.181	5.3492
1_Snai1_GM.nodup_peak_944_lociStitched	chr2	45184363	45184449	1	87	1.5824	8.5312
1_Snai1_GM.nodup_peak_1181_lociStitched	chr4	33437038	33437124	1	87	0.731	4.5322
1_Snai1_GM.nodup_peak_345_lociStitched	chr12	44381557	44381643	1	87	5.5384	3.5948
1_Snai1_GM.nodup_peak_728_lociStitched	chr16	66200950	66201036	1	87	8.5656	4.1882
1_Snai1_GM.nodup_peak_707_lociStitched	chr16	39200125	39200211	1	87	0.0	7.912
1_Snai1_GM.nodup_peak_591_lociStitched	chr14	100361599	100361685	1	87	0.0	4.3086
1_Snai1_GM.nodup_peak_185_lociStitched	chr10	41317768	41317854	1	87	7.9722	8.2216
1_Snai1_GM.nodup_peak_445_lociStitched	chr13	79173002	79173088	1	87	0.0	6.364
1_Snai1_GM.nodup_peak_658_lociStitched	chr15	71755149	71755235	1	87	0.0	3.5604
1_Snai1_GM.nodup_peak_1002_lociStitched	chr2	111605141	111605227	1	87	0.0	1.333
1_Snai1_GM.nodup_peak_1509_lociStitched	chr7	110432459	110432545	1	87	3.7324	12.3324
1_Snai1_GM.nodup_peak_221_lociStitched	chr10	106905121	106905207	1	87	0.0	9.9072
1_Snai1_GM.nodup_peak_1695_lociStitched	chr9	76723616	76723702	1	87	0.0	8.9784
1_Snai1_GM.nodup_peak_388_lociStitched	chr12	98776485	98776571	1	87	0.0	2.5972
1_Snai1_GM.nodup_peak_1587_lociStitched	chr8	97076647	97076733	1	87	0.0	4.8418
1_Snai1_GM.nodup_peak_1806_lociStitched	chrX	155973043	155973129	1	87	0.0	5.5212
1_Snai1_GM.nodup_peak_733_lociStitched	chr16	72263097	72263183	1	87	0.0	0.9374
1_Snai1_GM.nodup_peak_1397_lociStitched	chr6	48642939	48643025	1	87	0.0	5.6158
1_Snai1_GM.nodup_peak_264_lociStitched	chr11	55682490	55682576	1	87	0.0	8.7978
1_Snai1_GM.nodup_peak_1527_lociStitched	chr8	6374847	6374933	1	87	0.0	10.1566
1_Snai1_GM.nodup_peak_1169_lociStitched	chr3	159884737	159884823	1	87	7.2412	19.178
1_Snai1_GM.nodup_peak_1782_lociStitched	chrX	103845415	103845501	1	87	4.8074	5.6244
1_Snai1_GM.nodup_peak_638_lociStitched	chr15	43152860	43152946	1	87	0.903	14.7576
1_Snai1_GM.nodup_peak_453_lociStitched	chr13	88753639	88753725	1	87	0.0	4.4032
1_Snai1_GM.nodup_peak_1041_lociStitched	chr2	148997618	148997704	1	87	0.0	9.0816
1_Snai1_GM.nodup_peak_316_lociStitched	chr11	112600564	112600650	1	87	4.8074	4.4376
1_Snai1_GM.nodup_peak_1155_lociStitched	chr3	137532918	137533004	1	87	1.6942	3.2422
1_Snai1_GM.nodup_peak_841_lociStitched	chr18	52372983	52373069	1	87	0.0	2.0554
1_Snai1_GM.nodup_peak_1331_lociStitched	chr5	120296955	120297041	1	87	4.6354	8.3076
1_Snai1_GM.nodup_peak_519_lociStitched	chr14	46818814	46818900	1	87	5.4008	8.643
1_Snai1_GM.nodup_peak_959_lociStitched	chr2	71407108	71407194	1	87	9.0214	7.0348
1_Snai1_GM.nodup_peak_1212_lociStitched	chr4	98022926	98023012	1	87	0.0	7.5938
1_Snai1_GM.nodup_peak_143_lociStitched	chr1	177972751	177972837	1	87	0.0	12.5388
1_Snai1_GM.nodup_peak_165_lociStitched	chr10	17733172	17733258	1	87	0.0	23.134
1_Snai1_GM.nodup_peak_1014_lociStitched	chr2	125831391	125831477	1	87	0.0	5.4094
1_Snai1_GM.nodup_peak_585_lociStitched	chr14	89204247	89204333	1	87	0.0	6.7166
1_Snai1_GM.nodup_peak_571_lociStitched	chr14	79550690	79550776	1	87	19.1436	8.0066
1_Snai1_GM.nodup_peak_288_lociStitched	chr11	81516068	81516154	1	87	0.0	8.5742
1_Snai1_GM.nodup_peak_499_lociStitched	chr14	21575205	21575291	1	87	0.0	10.75
1_Snai1_GM.nodup_peak_1268_lociStitched	chr5	20153900	20153986	1	87	0.0	8.4968
1_Snai1_GM.nodup_peak_362_lociStitched	chr12	69092916	69093002	1	87	0.0	3.999
1_Snai1_GM.nodup_peak_741_lociStitched	chr16	89630262	89630348	1	87	0.0	8.5914
1_Snai1_GM.nodup_peak_498_lociStitched	chr14	21513783	21513869	1	87	22.7642	13.846
1_Snai1_GM.nodup_peak_1409_lociStitched	chr6	66513664	66513750	1	87	0.0	5.3234
1_Snai1_GM.nodup_peak_1795_lociStitched	chrX	137954876	137954962	1	87	0.0	6.966
1_Snai1_GM.nodup_peak_1144_lociStitched	chr3	124909117	124909203	1	87	0.0	8.2388
1_Snai1_GM.nodup_peak_377_lociStitched	chr12	89822782	89822868	1	87	0.0	5.16
1_Snai1_GM.nodup_peak_333_lociStitched	chr12	27248191	27248277	1	87	3.956	6.7252
1_Snai1_GM.nodup_peak_149_lociStitched	chr1	187729481	187729567	1	87	0.0	10.8188
1_Snai1_GM.nodup_peak_697_lociStitched	chr16	11970123	11970209	1	87	0.0	3.9388
1_Snai1_GM.nodup_peak_157_lociStitched	chr10	5846604	5846690	1	87	1.978	8.9956
1_Snai1_GM.nodup_peak_361_lociStitched	chr12	68646477	68646563	1	87	0.0	9.9416
1_Snai1_GM.nodup_peak_1774_lociStitched	chrX	90154592	90154678	1	87	0.0	3.2164
1_Snai1_GM.nodup_peak_827_lociStitched	chr18	33137559	33137645	1	87	0.0	6.8714
1_Snai1_GM.nodup_peak_676_lociStitched	chr15	82585191	82585277	1	87	0.0	6.5188
1_Snai1_GM.nodup_peak_429_lociStitched	chr13	46614121	46614207	1	87	10.8532	18.9114
1_Snai1_GM.nodup_peak_243_lociStitched	chr11	11589227	11589313	1	87	0.0	5.4266
1_Snai1_GM.nodup_peak_590_lociStitched	chr14	99894893	99894979	1	87	3.5088	14.0438
1_Snai1_GM.nodup_peak_414_lociStitched	chr13	22361715	22361801	1	87	0.0	7.8518
1_Snai1_GM.nodup_peak_212_lociStitched	chr10	91678328	91678414	1	87	0.0	12.4958
1_Snai1_GM.nodup_peak_324_lociStitched	chr12	9119356	9119442	1	87	2.5972	8.729
1_Snai1_GM.nodup_peak_1581_lociStitched	chr8	89409150	89409236	1	87	0.0	4.6182
1_Snai1_GM.nodup_peak_808_lociStitched	chr18	10503808	10503894	1	87	0.0	3.1218
1_Snai1_GM.nodup_peak_971_lociStitched	chr2	80295553	80295639	1	87	0.0	3.8012
1_Snai1_GM.nodup_peak_255_lociStitched	chr11	39843462	39843548	1	87	0.0	10.6984
1_Snai1_GM.nodup_peak_486_lociStitched	chr14	15378055	15378141	1	87	0.0	6.8886
1_Snai1_GM.nodup_peak_1092_lociStitched	chr3	49940109	49940195	1	87	0.0	8.471
1_Snai1_GM.nodup_peak_903_lociStitched	chr19	57984657	57984743	1	87	0.0	9.4428
1_Snai1_GM.nodup_peak_1565_lociStitched	chr8	72820380	72820466	1	87	0.0	9.3138
1_Snai1_GM.nodup_peak_821_lociStitched	chr18	25192111	25192197	1	87	2.7176	7.4218
1_Snai1_GM.nodup_peak_170_lociStitched	chr10	29005489	29005575	1	87	4.8074	4.257
1_Snai1_GM.nodup_peak_1807_lociStitched	chrX	158635703	158635789	1	87	0.0	6.2264
1_Snai1_GM.nodup_peak_1315_lociStitched	chr5	97126073	97126159	1	87	6.7596	13.9492
1_Snai1_GM.nodup_peak_1556_lociStitched	chr8	60626621	60626707	1	87	3.0272	4.9106
1_Snai1_GM.nodup_peak_418_lociStitched	chr13	26728127	26728213	1	87	0.0	2.0812
1_Snai1_GM.nodup_peak_912_lociStitched	chr2	13997761	13997847	1	87	4.8074	8.299
1_Snai1_GM.nodup_peak_1401_lociStitched	chr6	53442243	53442329	1	87	0.0	7.2326
1_Snai1_GM.nodup_peak_295_lociStitched	chr11	88057540	88057626	1	87	0.0	10.8704
1_Snai1_GM.nodup_peak_1405_lociStitched	chr6	61014269	61014355	1	87	0.0	6.4242
1_Snai1_GM.nodup_peak_419_lociStitched	chr13	31704783	31704869	1	87	10.0362	10.8446
1_Snai1_GM.nodup_peak_718_lociStitched	chr16	50937428	50937514	1	87	0.0	3.139
1_Snai1_GM.nodup_peak_668_lociStitched	chr15	77186775	77186861	1	87	8.6516	15.8154
1_Snai1_GM.nodup_peak_1031_lociStitched	chr2	143185624	143185710	1	87	0.0	4.3602
1_Snai1_GM.nodup_peak_91_lociStitched	chr1	87480038	87480124	1	87	50.9464	5.4094
1_Snai1_GM.nodup_peak_735_lociStitched	chr16	72705769	72705855	1	87	0.0	10.6812
1_Snai1_GM.nodup_peak_1521_lociStitched	chr7	127567611	127567697	1	87	2.5972	2.3994
1_Snai1_GM.nodup_peak_1793_lociStitched	chrX	133732094	133732180	1	87	4.8074	4.128
1_Snai1_GM.nodup_peak_1557_lociStitched	chr8	61069060	61069146	1	87	6.8112	11.7218
1_Snai1_GM.nodup_peak_891_lociStitched	chr19	37189383	37189469	1	87	11.8766	5.1686
1_Snai1_GM.nodup_peak_1168_lociStitched	chr3	159491851	159491937	1	87	4.8074	6.493
1_Snai1_GM.nodup_peak_1297_lociStitched	chr5	51357458	51357544	1	87	4.8074	10.7844
1_Snai1_GM.nodup_peak_1504_lociStitched	chr7	101648151	101648237	1	87	0.0	4.7042
1_Snai1_GM.nodup_peak_1412_lociStitched	chr6	81868384	81868470	1	87	0.0	9.7438
1_Snai1_GM.nodup_peak_898_lociStitched	chr19	45389593	45389679	1	87	3.9044	7.3444
1_Snai1_GM.nodup_peak_921_lociStitched	chr2	23234331	23234417	1	87	0.0	0.0
1_Snai1_GM.nodup_peak_500_lociStitched	chr14	22112028	22112114	1	87	0.9632	6.235
1_Snai1_GM.nodup_peak_1142_lociStitched	chr3	124499745	124499831	1	87	0.0	3.483
1_Snai1_GM.nodup_peak_315_lociStitched	chr11	111961897	111961983	1	87	15.8068	15.6004
1_Snai1_GM.nodup_peak_922_lociStitched	chr2	23324459	23324545	1	87	0.0	0.0
1_Snai1_GM.nodup_peak_1542_lociStitched	chr8	36669228	36669314	1	87	0.0	7.8432
1_Snai1_GM.nodup_peak_322_lociStitched	chr12	3630896	3630982	1	87	11.7046	3.6464
1_Snai1_GM.nodup_peak_530_lociStitched	chr14	51283769	51283855	1	87	0.0	10.8102
1_Snai1_GM.nodup_peak_1318_lociStitched	chr5	99710781	99710867	1	87	0.0	1.9178
1_Snai1_GM.nodup_peak_1462_lociStitched	chr7	28673867	28673953	1	87	10.7414	4.5666
1_Snai1_GM.nodup_peak_1646_lociStitched	chr9	7713901	7713987	1	87	0.0	11.0596
1_Snai1_GM.nodup_peak_563_lociStitched	chr14	76080975	76081061	1	87	0.3354	4.7042
1_Snai1_GM.nodup_peak_650_lociStitched	chr15	62007130	62007216	1	87	0.0	13.459
1_Snai1_GM.nodup_peak_1422_lociStitched	chr6	93063009	93063095	1	87	0.0	6.0286
1_Snai1_GM.nodup_peak_36_lociStitched	chr1	24045416	24045502	1	87	0.0	10.6726
1_Snai1_GM.nodup_peak_1034_lociStitched	chr2	143886190	143886276	1	87	5.8566	11.6874
1_Snai1_GM.nodup_peak_614_lociStitched	chr15	4073334	4073420	1	87	2.7176	15.1876
1_Snai1_GM.nodup_peak_1751_lociStitched	chrX	21778032	21778118	1	87	0.0	3.2766
1_Snai1_GM.nodup_peak_411_lociStitched	chr13	13584257	13584343	1	87	8.7376	10.4834
1_Snai1_GM.nodup_peak_339_lociStitched	chr12	32368516	32368602	1	87	0.0	7.1036
1_Snai1_GM.nodup_peak_62_lociStitched	chr1	62625671	62625757	1	87	0.0	8.6688
1_Snai1_GM.nodup_peak_1129_lociStitched	chr3	106493832	106493918	1	87	3.956	9.1762
1_Snai1_GM.nodup_peak_1300_lociStitched	chr5	60073873	60073959	1	87	0.0	1.9866
1_Snai1_GM.nodup_peak_139_lociStitched	chr1	173410198	173410284	1	87	0.0	5.59
1_Snai1_GM.nodup_peak_1015_lociStitched	chr2	125945754	125945840	1	87	3.9044	9.8728
1_Snai1_GM.nodup_peak_40_lociStitched	chr1	25114525	25114611	1	87	0.0	2.279
1_Snai1_GM.nodup_peak_1601_lociStitched	chr8	118450079	118450165	1	87	0.0	10.5092
1_Snai1_GM.nodup_peak_1463_lociStitched	chr7	30484392	30484478	1	87	0.0	5.5814
1_Snai1_GM.nodup_peak_145_lociStitched	chr1	179238825	179238911	1	87	0.0	18.6878
1_Snai1_GM.nodup_peak_1119_lociStitched	chr3	92506026	92506112	1	87	6.8456	11.9196
1_Snai1_GM.nodup_peak_1690_lociStitched	chr9	69281709	69281795	1	87	0.0	5.59
1_Snai1_GM.nodup_peak_1797_lociStitched	chrX	140883893	140883979	1	87	0.0	11.1972
1_Snai1_GM.nodup_peak_1216_lociStitched	chr4	107108489	107108575	1	87	41.5036	3.9044
1_Snai1_GM.nodup_peak_1699_lociStitched	chr9	84610000	84610086	1	87	0.0	8.1442
1_Snai1_GM.nodup_peak_69_lociStitched	chr1	66922426	66922512	1	87	0.0	1.763
1_Snai1_GM.nodup_peak_736_lociStitched	chr16	79927242	79927328	1	87	4.3516	5.5126
1_Snai1_GM.nodup_peak_175_lociStitched	chr10	37849039	37849125	1	87	0.0	9.5374
1_Snai1_GM.nodup_peak_1164_lociStitched	chr3	151283670	151283756	1	87	0.0	9.8986
1_Snai1_GM.nodup_peak_227_lociStitched	chr10	117815256	117815342	1	87	0.0	5.031
1_Snai1_GM.nodup_peak_846_lociStitched	chr18	58521563	58521649	1	87	0.0	2.021
1_Snai1_GM.nodup_peak_855_lociStitched	chr18	68884444	68884530	1	87	0.2236	5.117
1_Snai1_GM.nodup_peak_1660_lociStitched	chr9	27367389	27367475	1	87	0.0	8.686
1_Snai1_GM.nodup_peak_1098_lociStitched	chr3	57403363	57403449	1	87	0.0	11.1542
1_Snai1_GM.nodup_peak_1375_lociStitched	chr6	25462758	25462844	1	87	0.0	4.386
1_Snai1_GM.nodup_peak_258_lociStitched	chr11	48130024	48130110	1	87	1.4706	3.0788
1_Snai1_GM.nodup_peak_839_lociStitched	chr18	49018857	49018943	1	87	0.0	3.3712
1_Snai1_GM.nodup_peak_1757_lociStitched	chrX	56489966	56490052	1	87	0.0	7.8776
1_Snai1_GM.nodup_peak_1765_lociStitched	chrX	76113906	76113992	1	87	0.0	16.3486
1_Snai1_GM.nodup_peak_1330_lociStitched	chr5	119953419	119953505	1	87	4.8074	9.0644
1_Snai1_GM.nodup_peak_1718_lociStitched	chr9	104986636	104986722	1	87	0.0	5.074
1_Snai1_GM.nodup_peak_44_lociStitched	chr1	28579853	28579939	1	87	4.8074	6.4242
1_Snai1_GM.nodup_peak_599_lociStitched	chr14	104966161	104966247	1	87	0.0	9.1246
1_Snai1_GM.nodup_peak_298_lociStitched	chr11	93288469	93288555	1	87	0.0	3.9044
1_Snai1_GM.nodup_peak_135_lociStitched	chr1	165510795	165510881	1	87	4.8074	15.7982
1_Snai1_GM.nodup_peak_1775_lociStitched	chrX	93956122	93956208	1	87	4.8074	6.2952
1_Snai1_GM.nodup_peak_1517_lociStitched	chr7	124647460	124647546	1	87	0.0	5.0396
1_Snai1_GM.nodup_peak_918_lociStitched	chr2	21321775	21321861	1	87	0.0	11.3692
1_Snai1_GM.nodup_peak_1796_lociStitched	chrX	139421752	139421838	1	87	1.806	2.0124
1_Snai1_GM.nodup_peak_1020_lociStitched	chr2	132741182	132741268	1	87	0.0	6.0114
1_Snai1_GM.nodup_peak_1805_lociStitched	chrX	155437121	155437207	1	87	0.0	3.311
1_Snai1_GM.nodup_peak_882_lociStitched	chr19	15464515	15464601	1	87	1.806	15.781
1_Snai1_GM.nodup_peak_323_lociStitched	chr12	5441612	5441698	1	87	5.117	7.3014
1_Snai1_GM.nodup_peak_1479_lociStitched	chr7	72116316	72116402	1	87	0.0	5.4266
1_Snai1_GM.nodup_peak_327_lociStitched	chr12	13461597	13461683	1	87	20.898	6.235
1_Snai1_GM.nodup_peak_966_lociStitched	chr2	78497887	78497973	1	87	0.0	5.2546
1_Snai1_GM.nodup_peak_230_lociStitched	chr10	122706017	122706103	1	87	0.0	6.6306
1_Snai1_GM.nodup_peak_774_lociStitched	chr17	54635501	54635587	1	87	0.0	5.0912
1_Snai1_GM.nodup_peak_1376_lociStitched	chr6	26269798	26269884	1	87	0.0	1.548
1_Snai1_GM.nodup_peak_1784_lociStitched	chrX	106932333	106932419	1	87	0.0	6.5446
1_Snai1_GM.nodup_peak_430_lociStitched	chr13	46884977	46885063	1	87	22.0504	12.1776
1_Snai1_GM.nodup_peak_1444_lociStitched	chr6	144001138	144001224	1	87	0.0	10.2942
1_Snai1_GM.nodup_peak_1579_lociStitched	chr8	88467573	88467659	1	87	0.0	9.3482
1_Snai1_GM.nodup_peak_1374_lociStitched	chr6	25213936	25214022	1	87	0.0	0.0
1_Snai1_GM.nodup_peak_1559_lociStitched	chr8	62724218	62724304	1	87	0.0	3.7066
1_Snai1_GM.nodup_peak_1554_lociStitched	chr8	58583172	58583258	1	87	0.0	3.0186
1_Snai1_GM.nodup_peak_296_lociStitched	chr11	91728005	91728091	1	87	0.0	6.7424
1_Snai1_GM.nodup_peak_1370_lociStitched	chr6	18536776	18536862	1	87	2.0898	3.4314
1_Snai1_GM.nodup_peak_888_lociStitched	chr19	24778889	24778975	1	87	0.0	12.8226
1_Snai1_GM.nodup_peak_1508_lociStitched	chr7	110389392	110389478	1	87	0.0	6.3984
1_Snai1_GM.nodup_peak_809_lociStitched	chr18	11327633	11327719	1	87	0.0	14.7318
1_Snai1_GM.nodup_peak_884_lociStitched	chr19	20240541	20240627	1	87	0.172	11.7562
1_Snai1_GM.nodup_peak_299_lociStitched	chr11	96549030	96549116	1	87	0.0	3.9818
1_Snai1_GM.nodup_peak_220_lociStitched	chr10	103344301	103344387	1	87	0.0	6.8456
1_Snai1_GM.nodup_peak_532_lociStitched	chr14	52185265	52185351	1	87	9.0472	10.3458
1_Snai1_GM.nodup_peak_1382_lociStitched	chr6	35801270	35801356	1	87	0.0	9.2106
1_Snai1_GM.nodup_peak_529_lociStitched	chr14	51062967	51063053	1	87	34.013	12.7194
1_Snai1_GM.nodup_peak_305_lociStitched	chr11	101525694	101525780	1	87	0.0	14.1814
1_Snai1_GM.nodup_peak_1204_lociStitched	chr4	80894150	80894236	1	87	0.0	9.374
1_Snai1_GM.nodup_peak_659_lociStitched	chr15	71936206	71936292	1	87	0.0	7.7916
1_Snai1_GM.nodup_peak_1137_lociStitched	chr3	115869910	115869996	1	87	1.1352	8.471
1_Snai1_GM.nodup_peak_115_lociStitched	chr1	129669341	129669427	1	87	0.0	8.6602
1_Snai1_GM.nodup_peak_643_lociStitched	chr15	54348002	54348088	1	87	0.0	9.7696
1_Snai1_GM.nodup_peak_536_lociStitched	chr14	57985262	57985348	1	87	0.0	2.3392
1_Snai1_GM.nodup_peak_267_lociStitched	chr11	63408383	63408469	1	87	0.0	9.5804
1_Snai1_GM.nodup_peak_1126_lociStitched	chr3	105228545	105228631	1	87	0.0	17.2258
1_Snai1_GM.nodup_peak_1322_lociStitched	chr5	107464966	107465052	1	87	0.0	2.9842
1_Snai1_GM.nodup_peak_1543_lociStitched	chr8	36697099	36697185	1	87	0.0	1.548
1_Snai1_GM.nodup_peak_140_lociStitched	chr1	175995164	175995250	1	87	2.0382	5.59
1_Snai1_GM.nodup_peak_848_lociStitched	chr18	59975988	59976074	1	87	0.0	3.0874
1_Snai1_GM.nodup_peak_1650_lociStitched	chr9	18389307	18389393	1	87	0.0	0.0
1_Snai1_GM.nodup_peak_475_lociStitched	chr13	107956542	107956628	1	87	31.218	4.0936
1_Snai1_GM.nodup_peak_1278_lociStitched	chr5	27584836	27584922	1	87	0.0	8.2646
1_Snai1_GM.nodup_peak_290_lociStitched	chr11	84396366	84396452	1	87	5.375	9.0644
1_Snai1_GM.nodup_peak_832_lociStitched	chr18	38861135	38861221	1	87	0.0	7.0692
1_Snai1_GM.nodup_peak_793_lociStitched	chr17	79074098	79074184	1	87	0.0	5.8394
1_Snai1_GM.nodup_peak_1079_lociStitched	chr3	20875616	20875702	1	87	0.0	3.6292
1_Snai1_GM.nodup_peak_1801_lociStitched	chrX	146254180	146254266	1	87	0.0	0.5848
1_Snai1_GM.nodup_peak_1727_lociStitched	chr9	115038576	115038662	1	87	7.8862	9.8986
1_Snai1_GM.nodup_peak_565_lociStitched	chr14	76884344	76884430	1	87	4.8074	19.5134
1_Snai1_GM.nodup_peak_1407_lociStitched	chr6	64248192	64248278	1	87	0.0	7.654
1_Snai1_GM.nodup_peak_1356_lociStitched	chr5	147384705	147384791	1	87	0.0	10.707
1_Snai1_GM.nodup_peak_1708_lociStitched	chr9	92322182	92322268	1	87	0.0	8.6602
